Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude
2020-10-14,2020,Derby,9 F COMMODORE COMMONS,79170.0,145000.0,0.546,Residential,Condo,,
2020-10-21,2020,Bristol,"330 EAST RD, 101 STEARNS ST, 1",500080.0,620000.0,0.8065,Residential,Two Family,-72.93731,41.67922
2021-07-29,2020,Mansfield,411 STAFFORD RD,100300.0,158008.0,0.6347,Residential,Single Family,,
2021-06-17,2020,Colchester,48 FEDUS RD,83000.0,100000.0,0.83,Residential,Single Family,,
2021-06-08,2020,Greenwich,290 RIVERSVILLE ROAD,435190.0,625000.0,0.6963,Residential,Single Family,,
2021-03-22,2020,Hartford,291 SARGEANT ST,93030.0,190351.0,0.4887,Residential,Two Family,-72.69711,41.77663
2021-04-26,2020,Essex,9 RIVER RD,760300.0,968750.0,0.7848,Residential,Single Family,-72.40089,41.36362
2020-10-08,2020,Derby,35 CHESTNUT DR,188720.0,270000.0,0.6989,Residential,Single Family,-73.0481,41.32502
2020-12-29,2020,East Windsor,23F PASCO DR,107240.0,178000.0,0.6024,Commercial,,-72.61152,41.90877
2021-08-03,2020,Hartford,140 TRUMBULL ST,2827300.0,2350000.0,1.2031,Commercial,,-72.67582,41.76667
2021-06-30,2020,Canton,11 GILDERSLEEVE AVENUE,159910.0,370000.0,0.4321,Residential,Single Family,-72.92175,41.82025
2021-08-30,2020,Cromwell,5 COZY COURT,231910.0,390000.0,0.5946,Residential,Single Family,-72.64478,41.6015
2021-01-25,2020,East Hartford,83 COLLIMORE RD,99080.0,150000.0,0.6605,Residential,Single Family,,
2020-10-08,2020,Columbia,87 ROUTE 87 WEST,171700.0,300000.0,0.5723,Residential,Single Family,,
2021-03-31,2020,Darien,25 PHEASANT RUN,830690.0,1340000.0,0.6199,Residential,Single Family,-73.45091,41.07195
2021-03-01,2020,Brookfield,16 POCONO RIDGE RD,153490.0,225000.0,0.6821,Residential,Single Family,,
2021-09-07,2020,Glastonbury,38 MONTAUK WAY,332000.0,520000.0,0.6384,Residential,Condo,,
2020-11-16,2020,East Hartford,1098 TOLLAND ST,103790.0,173000.0,0.5999,Residential,Single Family,-72.58689,41.78817
2021-02-18,2020,Brookfield,246 FEDERAL RD,115420.0,247000.0,0.4672,Commercial,,,
2020-11-17,2020,Glastonbury,157 CARRIAGE DR,229700.0,365000.0,0.6293,Residential,Single Family,,
2020-12-03,2020,Hartford,141 CLEVELAND AVE,44765.0,189000.0,0.2368,Residential,Single Family,-72.67142,41.79593
2020-11-24,2020,Bolton,15 TOLLAND RD,132600.0,205000.0,0.6468,Residential,Single Family,-72.42119,41.79813
2020-11-16,2020,Burlington,25 SUMMIT DRIVE,112980.0,191000.0,0.591518325,Residential,Single Family,,
2020-11-17,2020,Avon,31 CHEPACHET ROAD,216680.0,365000.0,0.5936,Residential,Single Family,,
2021-03-18,2020,East Lyme,108A EAST PATTAGANSETT RD,138950.0,235000.0,0.5912,Residential,Single Family,,
2021-01-06,2020,Branford,170 TURTLE BAY DR,185200.0,307000.0,0.603257329,Residential,Condo,,
2021-08-09,2020,Cromwell,41 WOODBRIDGE ANE,129430.0,235000.0,0.550765957,Residential,Condo,-72.6882,41.60587
2021-02-03,2020,Manchester,330 CENTER STREET,140500.0,265000.0,0.5301,Residential,Two Family,-72.53381,41.77254
2021-03-16,2020,Branford,363 JEFFERSON WOODS,110500.0,199000.0,0.5552,Residential,Condo,,
2020-11-23,2020,Danbury,32 COALPIT HILL RD #1,82400.0,181778.0,0.453300179,Residential,Condo,-73.43796,41.38549
2021-09-22,2020,Canton,48 ANDREW DRIVE,323030.0,615000.0,0.5252,Residential,Single Family,-72.88396,41.88887
2021-04-23,2020,Manchester,506 CENTER STREET,95800.0,199900.0,0.4792,Residential,Single Family,,
2020-12-31,2020,Greenwich,35 LEONARD AVENUE,1202600.0,1367500.0,0.8794,Residential,Single Family,-73.57966,41.04004
2021-09-16,2020,East Hartford,11 WOODBRIDGE AVE,82800.0,110000.0,0.7527,Residential,Single Family,,
2021-01-20,2020,Branford,75 ORCHARD HEIGHTS,93000.0,180000.0,0.5166,Residential,Condo,-72.78924,41.26752
2021-08-11,2020,Greenwich,9 TOMNEY ROAD,1744610.0,2850000.0,0.6121,Residential,Single Family,,
2021-02-25,2020,Bozrah,18 GILMAN ST,104850.0,167500.0,0.625970149,Residential,Single Family,-72.19578,41.57826
2021-05-19,2020,East Haddam,180 FALLS RD,193340.0,433000.0,0.446512702,Residential,Single Family,,
2021-08-02,2020,Killingly,16 HILLSIDE DR,11410.0,51000.0,0.22372549,Residential,Single Family,,
2021-06-07,2020,Darien,20 WAKEMORE ST,635250.0,1225000.0,0.5185,Residential,Single Family,,
2020-10-06,2020,East Hartford,441 MAIN ST #110,13530.0,23000.0,0.5882,Residential,Condo,,
2021-08-17,2020,Glastonbury,393 WEIR ST,180200.0,380000.0,0.4742,Residential,Single Family,-72.51693,41.69974
2021-06-21,2020,Killingworth,449 ROUTE 148,253230.0,495000.0,0.5115,Residential,Single Family,,
2021-05-13,2020,Bristol,970 MATTHEWS ST,149510.0,260000.0,0.575,Residential,Single Family,,
2021-01-21,2020,East Haven,140 THOMPSON ST #26F,95260.0,167000.0,0.5704,Residential,Condo,-72.85054,41.32664
2021-05-04,2020,Bristol,78 BROOK ST,241150.0,395000.0,0.6105,Apartments,,-72.90586,41.68068
2020-11-24,2020,Litchfield,93 NORTHFIELD RD,258450.0,895000.0,0.2887,Residential,Single Family,-73.16088,41.73557
2020-11-06,2020,Griswold,39-41 HILL STREET,91350.0,173000.0,0.528,Residential,Two Family,-73.06773,41.22023
2021-08-19,2020,Avon,12 CENTERBROOK COURT,191290.0,300000.0,0.6376,Residential,Condo,-72.88741,41.77122
2021-03-30,2020,Berlin,299 SAVAGE HILL RD,129600.0,286000.0,0.453146853,Residential,Single Family,-72.72895,41.60789
2020-10-06,2020,Bristol,376 SOUTH ST,154230.0,280000.0,0.5508,Residential,Three Family,-72.93449,41.6688
2021-02-25,2020,Ansonia,42 FRANCIS ST,152300.0,346000.0,0.4401,Residential,Two Family,,
2020-10-01,2020,Ansonia,9 PAGE ST,101700.0,180000.0,0.565,Residential,Single Family,,
2020-10-01,2020,Danbury,12 HORSESHOE DR,182200.0,340000.0,0.5358,Residential,Single Family,,
2021-03-23,2020,Madison,117 RANDI DR,514400.0,880000.0,0.5845,Residential,Single Family,,
2021-08-16,2020,Berlin,4 CANOE BIRCH CT,194500.0,306000.0,0.6356,Residential,Condo,-72.76767,41.5787
2021-04-29,2020,Danbury,44 OLD RIDGEBURY RD,7370200.0,11500000.0,0.6408,Commercial,,-73.51528,41.38183
2021-03-30,2020,Bristol,70 BURTON ST,109900.0,210000.0,0.5233,Residential,Single Family,,
2021-01-12,2020,Ashford,174 SECKAR RD,237500.0,390000.0,0.6089,Residential,Single Family,-72.21391,41.88563
2021-08-04,2020,Ansonia,45 FIFTH ST,64200.0,132500.0,0.4845,Residential,Single Family,,
2020-11-12,2020,Bristol,35 RUTH ST UN 30,65030.0,105000.0,0.6193,Residential,Condo,-72.90771,41.69901
2021-04-09,2020,Madison,23 HARBOR AVE,302600.0,740000.0,0.4089,Residential,Single Family,-72.63007,41.27442
2021-08-18,2020,East Haddam,74 FALLS BASHAN RD,344330.0,607000.0,0.5672,Residential,Single Family,-72.42516,41.512
2021-08-24,2020,East Hartford,396 HILLS ST,124820.0,278000.0,0.4489,Residential,Single Family,-72.58717,41.74248
2021-08-18,2020,Greenwich,35 EDGEWATER DRIVE,751170.0,1262000.0,0.5952,Residential,Single Family,,
2020-12-31,2020,Canton,65-67 DUNNE AVENUE,131910.0,210000.0,0.6281,Residential,Two Family,,
2021-09-17,2020,Manchester,97 BRETTON ROAD,103400.0,240000.0,0.4308,Residential,Single Family,-72.50119,41.79022
2021-08-05,2020,Griswold,9 ARBOR ROAD,104020.0,235000.0,0.4426,Residential,Single Family,,
2021-07-12,2020,Mansfield,54 MARYBELLE DR,47500.0,65000.0,0.7307,Residential,Single Family,-72.31007,41.82858
2020-10-07,2020,Danbury,58 SO KING ST,144400.0,256000.0,0.564,Residential,Single Family,,
2021-09-08,2020,Greenwich,99 STANWICH ROAD,969080.0,2025000.0,0.4785,Residential,Single Family,,
2021-09-01,2020,Farmington,16 CARDINAL DR,139750.0,230000.0,0.6076,Residential,Condo,,
2021-06-07,2020,Groton,46 WATROUS AVE,115430.0,272000.0,0.4243,Residential,Single Family,,
2021-06-22,2020,Manchester,69 CLYDE ROAD,103900.0,248000.0,0.4189,Residential,Single Family,,
2021-01-27,2020,Guilford,44 MOHAWK LN,70730.0,163000.0,0.4339,Residential,Condo,-72.69443,41.40218
2021-04-27,2020,Griswold,23 SOUTH MAIN ST UNIT 13,49420.0,969000.0,0.051,Residential,Condo,,
2020-10-01,2020,Hartford,63 HAMILTON ST,50785.0,128000.0,0.396757813,Residential,Two Family,,
2021-09-07,2020,Bethlehem,108 WOOD CREEK RD,228400.0,450000.0,0.5075,Residential,Single Family,-73.22601,41.6386
2021-01-28,2020,Hartford,42 MADISON ST,104230.0,263000.0,0.396311787,Apartments,,,
2020-10-02,2020,Cromwell,3 NORTHBRIDGE,460040.0,670000.0,0.6866,Residential,Single Family,-72.63512,41.63182
2021-04-01,2020,Glastonbury,41 WHAPLEY RD,184400.0,352500.0,0.5231,Residential,Single Family,-72.60444,41.69053
2021-06-28,2020,Berlin,103 SKINNER RD,148800.0,275000.0,0.541,Residential,Single Family,-72.75401,41.63457
2020-10-07,2020,Madison,5 WILSHIRE RD,207500.0,374000.0,0.554812834,Residential,Condo,,
2021-02-03,2020,Killingly,90 SOAP ST,162470.0,260000.0,0.624884615,Residential,Single Family,,
2020-11-02,2020,Bristol,705 LAKE AVE UN45,81970.0,130000.0,0.6305,Residential,Condo,-72.9235,41.64708
2021-09-22,2020,Bloomfield,3 BARN HILL ROAD,143080.0,245000.0,0.584,Residential,Single Family,-72.75724,41.85435
2020-10-09,2020,Enfield,1 DEER RUN,231840.0,370000.0,0.6265,Residential,Single Family,-72.54281,41.9906
2021-09-23,2020,Groton,3 WATER ST UNIT 303,0.0,850000.0,0.0,Residential,Condo,-71.97138,41.35421
2020-11-19,2020,Berlin,181 METACOMET DRIVE,196700.0,330000.0,0.596,Residential,Single Family,-72.77483,41.58952
2021-05-24,2020,Litchfield,59 WEST ST,163260.0,335000.0,0.4873,Commercial,,,
2021-02-11,2020,Manchester,581 TOLLAND TURNPIKE,118700.0,200000.0,0.5935,Residential,Single Family,,
2021-06-03,2020,Colchester,85 BULL HILL RD,210800.0,385000.0,0.5475,Residential,Single Family,-72.44475,41.58528
2020-10-14,2020,Manchester,15 HACKMATACK STREET,160800.0,292000.0,0.5506,Residential,Two Family,,
2021-03-15,2020,Goshen,102 WELDON COURT,256560.0,405000.0,0.6334,Residential,Single Family,,
2020-10-20,2020,Essex,146 SAYBROOK RD,219400.0,329000.0,0.666869301,Residential,Single Family,,
2020-12-18,2020,East Lyme,13 BRONSON ST,385280.0,104166.66,3.6986,Residential,Single Family,,
2020-11-20,2020,Bristol,46 MELROSE ST,111510.0,209000.0,0.5335,Residential,Single Family,-72.9576,41.66647
2021-04-16,2020,Groton,101 EDGECOMB ST,308630.0,579000.0,0.533,Residential,Single Family,,
2020-10-29,2020,Griswold,21 CHIOU DRIVE,166880.0,325000.0,0.5134,Residential,Single Family,,
2021-09-30,2020,Hampton,157 SARAH PEARL RD,170300.0,340000.0,0.5008,Residential,Single Family,,
2021-01-28,2020,Easton,35 EASTON HEIGHTS LANE,754280.0,1025000.0,0.7358,Residential,Single Family,,
2021-07-01,2020,Guilford,300 SHORE DR,151360.0,259091.0,0.5841,Residential,Single Family,-72.72782,41.33817
2021-09-03,2020,Bristol,72 BISHOP ST,111860.0,193000.0,0.5795,Residential,Single Family,-72.91647,41.66629
2021-07-26,2020,East Windsor,8F REGGIE WAY,132330.0,249900.0,0.5295,Residential,Condo,-72.55793,41.90875
2021-05-28,2020,East Hartford,270 HILLS ST,101580.0,199000.0,0.5104,Residential,Single Family,-72.59292,41.7418
2021-09-28,2020,Bristol,66 VINE ST,98070.0,260000.0,0.377192308,Residential,Single Family,-72.90347,41.69127
2020-12-07,2020,Manchester,41 GRIFFIN ROAD,98800.0,192000.0,0.5145,Residential,Single Family,,
2021-09-14,2020,Manchester,10 LAUREL TERRACE,226900.0,430000.0,0.5276,Residential,Single Family,-72.47803,41.75942
2021-09-16,2020,Cheshire,502 OAK AVE U19,55930.0,128000.0,0.4369,Residential,Condo,-72.91931,41.49318
2021-01-14,2020,Enfield,60 BURNHAM ST,117930.0,219900.0,0.5362,Residential,Single Family,,
2021-09-03,2020,Avon,2 DEEPWOOD DRIVE,213930.0,400000.0,0.5348,Residential,Single Family,-72.91474,41.79676
2020-11-02,2020,Burlington,45 ANGELAS WAY,335230.0,570000.0,0.5881,Residential,Single Family,,
2021-01-11,2020,Danbury,707 SIENNA DR,174900.0,304000.0,0.5753,Residential,Condo,,
2021-08-09,2020,East Windsor,166 RYE ST,114850.0,405000.0,0.283580247,Residential,Single Family,-72.56195,41.8944
2021-02-03,2020,Greenwich,41 OVERLOOK DRIVE,2699060.0,3500000.0,0.7711,Residential,Single Family,,
2021-07-28,2020,Enfield,12 CARRIAGE DR,111190.0,230000.0,0.4834,Residential,Single Family,-72.56872,41.96213
2020-10-05,2020,Harwinton,65 RIDGEWOOD DR,224870.0,330000.0,0.6814,Residential,Single Family,,
2021-05-21,2020,Manchester,19 HIGH LEDGE CIRCLE,195700.0,355000.0,0.5512,Residential,Single Family,-72.47507,41.75076
2021-09-14,2020,Groton,98 CHAPMAN ST,93590.0,155000.0,0.603806452,Residential,Single Family,,
2021-07-13,2020,Danbury,21 POCONO RD,159000.0,385000.0,0.412987013,Residential,Single Family,,
2020-11-06,2020,Guilford,19 POLPIS LN,70710.0,110000.0,0.6428,Residential,Condo,-72.69055,41.39926
2021-03-01,2020,Manchester,38 COURTLAND STREET,108000.0,215000.0,0.5023,Residential,Single Family,,
2021-03-23,2020,Bristol,380 KING ST #10,135100.0,234900.0,0.5751,Residential,Condo,,
2021-06-14,2020,Burlington,44 NASSAHEGAN DR,193380.0,330000.0,0.586,Residential,Single Family,-72.96174,41.75
2021-01-25,2020,Berlin,241 SCENIC DRIVE UNIT 104,197600.0,468634.0,0.421651011,Residential,Condo,-72.72334,41.63546
2021-03-31,2020,Essex,24 EBONY LA,197800.0,275000.0,0.719272727,Residential,Single Family,,
2020-11-04,2020,Coventry,85 WRIGHTS MILL RD,136500.0,235000.0,0.5808,Residential,Single Family,-72.36647,41.79371
2021-01-08,2020,Hebron,52 CHESTNUT HILL RD,221250.0,350000.0,0.6321,Residential,Single Family,,
2021-02-03,2020,Beacon Falls,164 COOK LANE,115610.0,245000.0,0.4718,Residential,Single Family,-73.04443,41.44103
2020-11-17,2020,Branford,12 WATROUS AVE,170200.0,97090.0,1.753,Residential,Single Family,-72.75233,41.2737
2020-12-08,2020,Hartford,15 NORFOLK ST,49665.0,250000.0,0.1986,Residential,Two Family,,
2021-05-13,2020,Essex,4 BENSON LN,381300.0,386600.0,0.9862,Residential,Single Family,,
2020-12-14,2020,Danbury,55 MILL PLAIN RD 22-1,98400.0,163000.0,0.6036,Residential,Condo,,
2021-02-25,2020,Branford,19 LEETES ISLAND RD LOT 6,0.0,62000.0,0.0,Residential,Single Family,-72.7648,41.29794
2021-06-29,2020,Hampton,179 OLD KINDS HIGHWAY,137290.0,313000.0,0.4386,Residential,Single Family,-72.04874,41.79763
2021-04-19,2020,Goshen,55 PAXTON COURT,199010.0,380000.0,0.5237,Residential,Single Family,,
2021-09-02,2020,Bristol,209 MORNINGSIDE DR EAST,97440.0,200000.0,0.4872,Residential,Single Family,,
2021-06-15,2020,Bristol,30 FAIRVIEW AVE,88270.0,210000.0,0.420333333,Residential,Single Family,,
2021-06-24,2020,Guilford,50 DRIVEWAY,235990.0,425000.0,0.5552,Commercial,,-72.67338,41.27673
2021-05-26,2020,Colchester,71 WESTERLY TERR,105200.0,185000.0,0.5686,Residential,Single Family,,
2020-10-19,2020,Manchester,161 LAKE STREET,137300.0,215000.0,0.6386,Residential,Single Family,,
2021-07-28,2020,Danbury,2 PARKWOOD TERR DR,225000.0,480000.0,0.4687,Residential,Single Family,,
2021-02-24,2020,Danbury,6 PETERSONS LA,479700.0,925000.0,0.5185,Residential,Single Family,-73.5297,41.42884
2021-06-09,2020,Columbia,172 ROUTE 66 EAST,93800.0,145000.0,0.6468,Residential,Single Family,,
2021-05-17,2020,Branford,92 HARBOR ST,289300.0,575000.0,0.503130435,Residential,Two Family,,
2021-05-04,2020,Darien,5 WATCH TOWER ROAD,1166550.0,1880000.0,0.6205,Residential,Single Family,-73.46099,41.09336
2021-02-17,2020,Hebron,11 JACKMAN RD,95610.0,229200.0,0.4171,Residential,Single Family,-72.33415,41.62263
2020-12-01,2020,Bloomfield,31 WESLYAN TERRACE,127610.0,100000.0,1.2761,Residential,Single Family,-72.7294,41.82152
2021-08-04,2020,Enfield,12 FIRST AVE,88870.0,220000.0,0.403954545,Residential,Single Family,,
2021-06-16,2020,Greenwich,97 HILLCREST PARK ROAD,941010.0,1750000.0,0.5377,Residential,Single Family,-73.57691,41.06442
2020-12-11,2020,Avon,2 MUIRFIELD LANE,306610.0,439900.0,0.6969,Residential,Condo,,
2021-03-22,2020,Greenwich,2 TREE TOP TERRACE,758450.0,1490000.0,0.509,Residential,Single Family,,
2021-08-30,2020,Hartford,32 EAST RAYMOND ST,73243.0,100000.0,0.7324,Residential,Two Family,,
2020-12-08,2020,Bristol,110 BIRD RD,184520.0,315000.0,0.5857,Residential,Single Family,-72.96825,41.67748
2021-04-08,2020,Danbury,228 CENTER MEADOW LA,187200.0,369000.0,0.5073,Residential,Condo,,
2021-05-27,2020,Barkhamsted,7 CEDAR LANE,72300.0,83600.0,0.8648,Residential,Single Family,,
2021-03-08,2020,Hartford,175 BLUE HILLS AVE,60445.0,184000.0,0.328505435,Residential,Two Family,-72.69847,41.789
2021-08-16,2020,East Hartford,4-6 EASTON ST,86190.0,159000.0,0.542,Residential,Two Family,-72.59554,41.77671
2021-05-05,2020,Enfield,123 CANDLEWOOD,94270.0,185000.0,0.509567568,Residential,Condo,,
2021-01-24,2020,Essex,26 HARBOR VIEW,406800.0,690000.0,0.5895,Residential,Single Family,,
2021-07-06,2020,Manchester,27C THOMPSON ROAD,44600.0,78692.0,0.5667,Residential,Condo,,
2020-11-16,2020,Bristol,47 BROOKVIEW CIR UN 63,110460.0,284000.0,0.3889,Residential,Condo,-72.98397,41.65498
2020-12-22,2020,East Hartford,23 ROBIN TER,104550.0,138295.0,0.7559,Residential,Single Family,-72.64508,41.77144
2021-03-16,2020,Danbury,9 CHEROKEE DR,269100.0,355000.0,0.758,Residential,Single Family,,
2021-09-21,2020,Farmington,1051-1055 FARMINGTON AV,1680000.0,3300000.0,0.509,Commercial,,,
2021-09-14,2020,Lisbon,192 RIVER ROAD,124020.0,215000.0,0.5768,Residential,Single Family,-71.99597,41.58354
2021-05-11,2020,Danbury,1602 REVERE RD,161000.0,310000.0,0.519354839,Residential,Condo,,
2021-01-04,2020,East Windsor,2301 MEADOWVIEW DR,123230.0,205000.0,0.6011,Residential,Condo,,
2021-08-06,2020,Colchester,"351,000",161200.0,351000.0,0.4592,Residential,Single Family,,
2020-10-30,2020,East Haddam,76 FALLS BASHAN RD,290530.0,549900.0,0.5283,Residential,Single Family,,
2021-05-05,2020,Bethel,38 RIDGEDALE ROAD,204381.0,320000.0,0.6386,Residential,Single Family,,
2020-11-19,2020,Essex,8 HILLSIDE DR,336900.0,525000.0,0.6417,Residential,Single Family,,
2021-03-30,2020,Manchester,41 FAIRVIEW STREET,131700.0,250000.0,0.5268,Residential,Single Family,,
2021-04-06,2020,Guilford,129 WATER ST,185910.0,500000.0,0.3718,Commercial,,,
2020-12-31,2020,Enfield,HAMLET B05UB,82510.0,160900.0,0.5128,Residential,Condo,,
2021-05-24,2020,Branford,56 MANORWOOD DR,111400.0,190000.0,0.5863,Residential,Condo,,
2021-07-08,2020,Bristol,443 BURLINGTON AVE,181720.0,290000.0,0.6266,Residential,Single Family,-72.94465,41.69439
2021-06-03,2020,Bristol,56 GILLETTE WAY UN 58,15470.0,265000.0,0.0583,Residential,Condo,,
2021-06-07,2020,Greenwich,25 UPPER CROSS ROAD,1650600.0,5475000.0,0.301479452,Vacant Land,,,
2021-07-26,2020,Mansfield,PINE RIDGE LA  34.98.2A,58100.0,40000.0,1.4525,Vacant Land,,,
2021-01-04,2020,Hartford,67 NEPAUG ST,47775.0,170000.0,0.281,Residential,Single Family,-72.70955,41.72975
2021-02-26,2020,Branford,9 INDIAN NECK AVE,254100.0,425000.0,0.5978,Commercial,,,
2020-10-05,2020,Enfield,24 SOUTHVIEW ST,39760.0,30000.0,1.3253,Vacant Land,,,
2021-06-30,2020,Goshen,125 WELLSFORD DRIVE,211120.0,479900.0,0.4399,Residential,Single Family,,
2021-05-11,2020,Greenwich,13 THORNHILL ROAD,737590.0,1160000.0,0.6358,Residential,Single Family,-73.58383,41.04423
2021-05-04,2020,Glastonbury,97 NAUBUC AVE,120200.0,234567.0,0.5124,Residential,Single Family,,
2021-08-09,2020,Manchester,441 SOUTH MAIN STREET UNIT 73,127000.0,67500.0,1.8814,Residential,Condo,,
2021-07-13,2020,Colebrook,44 PINE ROAD,239600.0,628500.0,0.3812,Residential,Single Family,,
2021-01-26,2020,East Haddam,64 MAIN ST,145530.0,315000.0,0.462,Residential,Single Family,-72.46381,41.4592
2020-11-02,2020,Ashford,88 LAKE VIEW DR,73700.0,153000.0,0.4816,Residential,Single Family,,
2021-08-03,2020,Canton,489 DOWD AVENUE,87320.0,47813.0,1.8262,Residential,Condo,,
2021-05-13,2020,Cheshire,933 FARMINGTON DR,160570.0,295000.0,0.5443,Residential,Single Family,-72.91961,41.48018
2020-11-23,2020,Derby,62 64 LAKEVIEW TERR,105980.0,315000.0,0.3364,Residential,Two Family,,
2021-09-13,2020,East Hartford,56 BROAD ST,122470.0,165000.0,0.7422,Residential,Single Family,-72.62695,41.73199
2020-10-29,2020,East Haven,80 HALF MILE RD,74400.0,90000.0,0.8266,Vacant Land,,-72.82076,41.35919
2001-11-28,2001,Bridgeport,157 MINTURN RD,97300.0,210000.0,0.463333333,,,,
2021-02-16,2020,Glastonbury,1736 HEBRON AVE,218200.0,315000.0,0.6926,Residential,Single Family,-72.54197,41.71701
2020-11-04,2020,Farmington,1 HAZELNUT DRIVE,421700.0,550000.0,0.7667,Residential,Condo,-72.88986,41.72557
2021-02-08,2020,Litchfield,697 NORTHFIELD RD,84310.0,50000.0,1.6862,Residential,Single Family,-73.10582,41.69718
2021-04-23,2020,Farmington,17 HEARTHSTONE LA,505420.0,687500.0,0.7351,Residential,Condo,,
2021-07-12,2020,Coventry,209 CEDAR SWAMP RD,107400.0,190000.0,0.5652,Residential,Single Family,,
2020-12-01,2020,East Windsor,33C SOUTH MAIN ST,35840.0,47750.0,0.7505,Commercial,,,
2021-09-24,2020,Hartford,940 WETHERSFIELD AVE #0002,15472.0,46000.0,0.3363,Residential,Condo,,
2021-06-28,2020,Farmington,18 CROCUS LA,107070.0,161000.0,0.665,Residential,Condo,,
2021-04-15,2020,Granby,10 MILL POND DR,257950.0,620000.0,0.416,Commercial,,-72.78745,41.9344
2021-06-30,2020,Cromwell,9 LOWER HEATHERWOOD,329650.0,515000.0,0.64,Residential,Condo,-72.63546,41.63232
2020-10-22,2020,Danbury,59 FOREST AV,123000.0,200000.0,0.615,Residential,Single Family,-73.44784,41.4111
2021-03-03,2020,Groton,39 FRONT ST,325290.0,400000.0,0.813225,Residential,Two Family,,
2021-09-03,2020,Hartford,31 WOODLAND ST #012R,54243.0,152000.0,0.3568,Residential,Condo,,
